Project,Region,exact_allocated_emissions_kgco2,matched_input_share
i-0c79a6b1b09627a66,ca-1.platform.sh,64.73381943517839,0.0004594203773327348
i-064641664abd978bf,ca-1.platform.sh,64.73381943517839,0.0004594203773327348
i-077bf0f1edb18ecbf,ca-1.platform.sh,64.68789066519423,0.00045910048204351377
i-0ee799417c8eb417a,ca-1.platform.sh,64.68760864122255,0.00045909606969469694
i-0996aca586de0548e,ca-1.platform.sh,64.687185605265,0.0004590894511714717
i-07da273f53a07d71e,ca-1.platform.sh,64.67093593536464,0.00045896811157900854
i-02da2a0ed9e7fbc92,ca-1.platform.sh,64.64804205636545,0.0004588092670216023
i-0912fb4d152fb334e,ca-1.platform.sh,64.64097481130915,0.0004587651435334338
i-0f0887e98f26aa410,ca-1.platform.sh,64.63221542242266,0.0004586945459523645
i-086c5dcf7f499786e,ca-1.platform.sh,64.63207441043681,0.000458692339777956
i-03fc468a5394c9f9d,ca-1.platform.sh,64.6244431174371,0.00045863939159215394
i-08b04e9f0ca1cc8e1,ca-1.platform.sh,64.60169025042377,0.00045848275320915604
i-08d0713063e3af327,ca-1.platform.sh,64.59377693345238,0.000458425392674537
i-01c834d7a54c6b484,admin.platform.sh,64.55714655356886,8.008469111021165e-05
i-09a86bc947e1ecb01,ca-1.platform.sh,64.5320215295254,0.0004579907763160782
i-0639f08620473f2a6,au.platform.sh,64.11087363741265,0.00028071804407625627
i-0f7cb53ae0f7d6eb3,eu-2.platform.sh,63.83571720670229,0.00015316365830460142
i-0c837c913f2a69e37,eu-2.platform.sh,63.51401265772819,0.0001478136853641814
i-094207d38e53d6554,eu-2.platform.sh,63.45518206615531,0.00014752688269108674
i-0d52a4a6af67e958b,eu-2.platform.sh,63.418434147104804,0.00014726876028530153
i-0a891837bca5c4d8d,eu-5.platform.sh,62.71921698558323,0.0008310658996520468
i-018d9346752ecdc12,eu-4.platform.sh,62.576726759728466,0.00014518833781816088
i-0383ca522d18f7136,eu-5.platform.sh,61.823832264489596,0.00024803254659155503
i-02095d55bf59a26a4,eu-5.platform.sh,61.778785150956224,0.00024808225638991966
i-03040bef1aa0a30cc,eu-2.platform.sh,61.53706420461709,0.00014412937410211897
i-075ddedf3e38e1e14,eu-5.platform.sh,61.403892832127454,0.0002442669697484207
i-0633e11e5b805e715,eu-5.platform.sh,60.790843445712326,0.00011447846459178671
i-0cd968af991af22ab,eu-4.platform.sh,58.65275396567354,0.00013607021898815846
i-0c2e8f17deae5bb2a,eu-3.platform.sh,57.3782437183065,6.238190373147596e-05
i-02066d418da213119,eu-5.platform.sh,56.92743040198206,0.00044244827760875496
i-05d195c6def59c49c,au.platform.sh,54.68411206501539,0.0002486932163636226
i-0f00ab65cdd0c00cd,eu-3.platform.sh,50.42262529956813,6.0614643676029306e-05
i-09b149eb3de516da4,eu-2.platform.sh,49.80843747980069,0.00011586827993025086
i-0378be5814fb87256,eu-3.platform.sh,49.44805846010934,6.011834117114687e-05
i-05fe149c877dff862,eu-4.platform.sh,48.953615977740526,0.0001135826832431271
i-03edd167c46e37564,eu-3.platform.sh,48.8531285790508,5.929102771558096e-05
i-09d531d19fe3eba28,eu-5.platform.sh,46.325388389945005,0.0003600476634542449
i-06927ab176905b359,eu-5.platform.sh,46.31119556261966,0.00035993735473382386
i-00e629ee4575fc175,eu-5.platform.sh,46.04410864522129,0.0004260122782660213
i-0231e15e632eb0a9a,eu-5.platform.sh,46.04410864522129,0.0004260122782660213
i-0ef7cd8c5322eaf0b,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-0b2aebff19da5c7a3,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-03f617ba32698be9c,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-0ea9d3519fd55c04b,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-059b31838a292d0c3,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-0f2f196d755ab7ae8,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-0103ef391858fafa0,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-0b48d173514555f3e,eu-5.platform.sh,46.032186297048,0.0004259019695456003
i-033f65f97140d1cb2,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-0728b997bf911288f,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-08abd4a4047ab7140,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-0e89df08db508acca,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-0fd8f421982039037,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-0b330c84be0f26f48,eu-5.platform.sh,46.02026394887472,0.00042579166082517926
i-0c4ad069e1c6c9835,eu-5.platform.sh,46.00834160070145,0.0004256813521047583
i-0cd29347fd62c8e45,eu-5.platform.sh,46.00834160070145,0.0004256813521047583
i-0e651a8649ef32e4b,eu-5.platform.sh,46.00834160070145,0.0004256813521047583
i-04d7c90e7d47b47ee,eu-5.platform.sh,46.00834160070145,0.0004256813521047583
i-01f10173903db5448,eu-5.platform.sh,45.99641925252816,0.0004255710433843372
i-0e89d67528c18f36d,eu-5.platform.sh,45.99641925252816,0.0004255710433843372
i-08f8dbf98dda2142a,eu-5.platform.sh,45.99641925252816,0.0004255710433843372
i-05c05ffce23a2923d,eu-5.platform.sh,45.99641925252816,0.0004255710433843372
i-0e9a3af1244697e74,eu-5.platform.sh,45.99641925252816,0.0004255710433843372
i-03a3902fecbd961bc,eu-5.platform.sh,45.98449690435488,0.0004254607346639162
i-0e867829b5b960e4e,eu-5.platform.sh,45.97257455618159,0.00042535042594349517
i-05e77f5761833fe6a,eu-5.platform.sh,45.97257455618159,0.00042535042594349517
i-03ada5bb447c15983,eu-5.platform.sh,45.960652208008305,0.0004252401172230741
i-0043c04ead33d1f49,eu-5.platform.sh,45.960652208008305,0.0004252401172230741
i-0f6c4a1deb42a8540,eu-5.platform.sh,45.960652208008305,0.0004252401172230741
i-08e824770bae54132,eu-5.platform.sh,45.960652208008305,0.0004252401172230741
i-0b4a71d46d8e308e2,eu-5.platform.sh,45.94872985983502,0.00042512980850265307
i-087aec06d01c18b54,eu-5.platform.sh,45.94872985983502,0.00042512980850265307
i-09d966d113d23e665,eu-5.platform.sh,45.92488516348846,0.0004249091910618111
i-0387a08689748f894,eu-5.platform.sh,45.90104046714189,0.00042468857362096897
i-0737ec362f26d1c72,eu-5.platform.sh,45.88911811896861,0.00042457826490054795
i-084978ada8b1864f1,eu-5.platform.sh,45.88911811896861,0.00042457826490054795
i-0967353fd874c9e18,eu-5.platform.sh,45.86527342262204,0.00042435764745970585
i-0842cf12e3f0a3900,eu-5.platform.sh,44.25475942332896,0.0005864011577582002
i-04340333b1ffc81e5,ca-1.platform.sh,42.36824459617435,0.0003006684792516039
i-0210e5d437e062c3b,ca-1.platform.sh,42.35269998620322,0.0003005581705311829
i-0616c4cc4f262deb7,ca-1.platform.sh,42.1663056785355,0.0002992366720605389
i-0f17a27d5a1540b96,eu-5.platform.sh,41.315320344096165,0.0003211086851456209
i-047cda0e5ef308d1a,eu-5.platform.sh,41.28693468944547,0.00032088806770477887
i-09a8e9c562f1d88e0,eu-5.platform.sh,41.272741862120114,0.00032077775898435785
i-0badd2b66bc6a2381,ca-1.platform.sh,39.628569271873566,0.0002812607629807277
i-0668ec13cd14bcb8c,us.platform.sh,39.57579832198592,0.00013523849123618387
i-03a2929416862d04e,us.platform.sh,39.52737768782362,0.00013507302815555234
i-0cec36a46c424ce8f,eu-5.platform.sh,37.85227047671058,0.00029419335736288944
i-0bfe2f8ce4401b78c,eu-5.platform.sh,36.47046306207456,0.00033743437576793354
i-005d8b899afac61ce,eu-5.platform.sh,36.38700662486157,0.0003366622147249863
i-0d6915b7b87d9e1c5,eu-5.platform.sh,36.35123958034172,0.0003363312885637232
i-091caa7da842ef42e,eu-3.platform.sh,36.277253168774585,3.0281399323360342e-05
i-02e6b210a1e9ba2fe,us.platform.sh,35.50846505235278,0.00012133959246313398
i-00da14b64fd66a819,eu-4.platform.sh,35.449097253543556,8.224838812032905e-05
i-0ff4a8fb8a2c49778,eu-4.platform.sh,35.449097253543556,8.224838812032905e-05
i-0c7c081bdf96477cb,eu-4.platform.sh,35.44895624155771,8.224618194592064e-05
i-0e20094751c946533,eu-4.platform.sh,35.44881522957186,8.224397577151222e-05
i-04cf05b3d9571fc67,eu-4.platform.sh,35.42518142520518,8.219102758571012e-05
i-01c24b2b698b602b1,eu-4.platform.sh,35.42489940123349,8.218661523689328e-05
i-0a3305a579bc566fa,eu-5.platform.sh,34.673077155832,0.0002694842039885785
i-06a92e9b4c6396cab,eu-5.platform.sh,34.47943091713619,0.00031901281945762136
i-08f7fc504ff4b95ed,eu-5.platform.sh,34.384052131749925,0.0003181303496942531
i-0f7c61b9d5512c560,eu-5.platform.sh,34.348285087230074,0.00031779942353299
i-0efde70c70f4007fb,eu-5.platform.sh,33.54948775962007,0.000310408739264781
i-0c750417dd3ab693d,eu-5.platform.sh,33.4541089742338,0.0003095262695014127
i-007fe368c2bf840d3,eu-5.platform.sh,33.4541089742338,0.0003095262695014127
i-0156538dc8ee8ef2e,us-2.platform.sh,30.79852675408744,9.780191769969441e-05
i-0c73893c56cbed6de,us-2.platform.sh,30.781156375812103,9.774676333948389e-05
i-0f681b99c582720c3,us-2.platform.sh,30.711815874696605,9.752835207305026e-05
i-0dbc36a8bbd0a6469,us-2.platform.sh,30.518776495829268,0.00010544410585046345
i-047767a3b085d0e1d,eu-5.platform.sh,29.98944413846623,0.00023308232624963827
i-0bf506c7bef3c4493,eu-5.platform.sh,29.450116700102903,0.0002288905948736391
i-00a81cb0c02aa40ff,eu-5.platform.sh,29.450116700102903,0.0002288905948736391
i-059a8f4ed5f94e114,eu-5.platform.sh,29.450116700102903,0.0002288905948736391
i-0cadb72e5c3d4ca0c,eu-5.platform.sh,29.450116700102903,0.0002288905948736391
i-05521b2583f75c89c,eu-5.platform.sh,28.85208257934633,0.0002669471034188948
i-0f6aeabd605a0c14d,eu-5.platform.sh,28.816315534826483,0.0002666161772576317
i-0985254c10b51ff13,eu-5.platform.sh,28.816315534826483,0.0002666161772576317
i-0747ae85005bc3b04,eu-3.platform.sh,27.733234761623,6.244576663034561e-05
i-01d6f8081e943bc0d,eu-3.platform.sh,27.732952737651303,6.244135428152876e-05
i-0928d283432a40773,eu-3.platform.sh,27.709827035295255,6.240826166540244e-05
i-06a7ef24e6c8031a8,eu-5.platform.sh,27.624080717498117,0.0002555853052155286
i-0828393d70e955c58,eu-5.platform.sh,27.612158369324835,0.00025547499649510757
i-0b23f827ef114f37e,eu-5.platform.sh,27.58831367297827,0.0002552543790542655
i-03af95e66f8753ae7,us-2.platform.sh,24.293209484859545,8.32389604297099e-05
i-0ae39147f39cb1959,eu-3.platform.sh,23.506978499129136,1.9503456306590707e-05
i-0c0b43b0483672549,eu-3.platform.sh,22.97849604919762,1.7457002227623938e-05
i-0ad69ca7697da146b,eu.platform.sh,22.44342663679227,5.206571603872658e-05
i-0dcd789cebe9fbcd1,eu.platform.sh,22.395877004087207,5.1955407318305556e-05
i-05680b193d7410b68,eu-3.platform.sh,21.760014552577964,2.980876408718503e-05
i-0f6a7bd1c4d49bd98,eu-3.platform.sh,20.589474594865614,2.978358535981562e-05
i-0468827766147dfd0,eu-3.platform.sh,20.51127479292678,1.5890678596670665e-05
i-0b4a34bdefc10374e,us.platform.sh,20.481928250652583,6.99908831071441e-05
i-07f9eda07db331280,eu-3.platform.sh,20.330020355478055,2.9452659475935434e-05
i-08e8f5f57c13fd497,eu-2.platform.sh,19.958633902615688,4.645541451811295e-05
i-0d44a145ec7008a89,eu-2.platform.sh,19.90459771856163,4.624362177490457e-05
i-01542a71b0706b1b2,eu-3.platform.sh,19.800385473536153,2.719827119403451e-05
i-03f9043ab18cf2beb,eu-3.platform.sh,19.26338273697245,4.476548492126276e-05
i-084f779015b7fbe34,eu-4.platform.sh,19.21019262483347,4.4566929224504905e-05
i-0e8dd545359d3ab1d,eu-3.platform.sh,19.00811042591247,1.5581260629239194e-05
i-074972220ce5b6c3c,eu-3.platform.sh,18.956200601957377,1.4876401518285591e-05
i-043dfb3fc83ff9b0f,eu-3.platform.sh,18.83078264709386,4.36999026819956e-05
i-0ff95c66e16356533,eu-3.platform.sh,18.666736726539696,2.5736118861339522e-05
i-0d061e38b30b66623,eu-3.platform.sh,17.92664131433593,1.4238203889496578e-05
i-03306ca75fb955656,eu-3.platform.sh,17.145487376773502,2.530482108438933e-05
i-01790ec0772d1c00a,ca-1.platform.sh,14.733532760520378,3.440528989931954e-05
i-021b7613e986ab50e,eu-4.platform.sh,12.50569441341883,2.9013399645139547e-05
i-02bfdb3386660ab7b,ca-1.platform.sh,11.557699537507139,8.201894598185332e-05
i-0e384e8f7288a6f82,ca-1.platform.sh,11.526610317564877,8.179832854101126e-05
i-08cb696db049d77f4,ca-1.platform.sh,11.518838012579312,8.174317418080074e-05
i-003fee1010605a393,ca-1.platform.sh,11.495521097622618,8.15777111001692e-05
i-0957e21d728c8e2d4,eu-5.platform.sh,11.144375590604199,4.219308556104432e-05
i-0af4077ee7d14dce1,us.dev.vpn.internal.platform.sh,10.325662202588253,9.927960442540963e-06
i-0d5ea9831296db1a3,eu-5.platform.sh,9.716730090108497,3.678795826041381e-05
i-0560293a07be6efbc,eu-5.platform.sh,9.702162278878948,3.673280390020329e-05
i-0eba339bfbc760b72,eu-3.platform.sh,9.205478730489277,2.205071321216408e-05
i-0fa9330b8a5ab98df,eu-3.platform.sh,9.199838251055374,2.1962466235827253e-05
i-07fce05b8b9258140,eu-3.platform.sh,9.189967412046041,2.180803402723781e-05
i-0110d1ff13c48676f,eu-3.platform.sh,9.184326932612137,2.1719787050900987e-05
i-0afff88c740ecb65e,eu-3.platform.sh,9.180096573036709,2.1653601818648367e-05
i-064604b0c039e2216,eu-3.platform.sh,9.180096573036709,2.1653601818648367e-05
i-042e8a67fadf02d97,eu-3.platform.sh,9.17586621346128,2.158741658639575e-05
i-04b3c82915b1faf76,eu-3.platform.sh,9.174456093602805,2.156535484231154e-05
i-0cdfa4fbe7e13b4c8,eu-3.platform.sh,9.174456093602805,2.156535484231154e-05
i-02c28a205e3b5db8c,eu-3.platform.sh,9.15823971523033,2.1311644785343173e-05
i-082bab7453ee75790,eu-3.platform.sh,9.157675667286938,2.130282008770949e-05
i-079d5b81507b142c0,eu-3.platform.sh,9.157393643315244,2.129840773889265e-05
i-0c17517368bc6c98a,eu-3.platform.sh,9.157252631329396,2.1296201564484227e-05
i-02847f4080beb5cae,eu-3.platform.sh,9.157252631329396,2.1296201564484227e-05
i-06a2fb4ae2769f9fc,eu-3.platform.sh,9.156970607357701,2.1291789215667387e-05
i-01f545c6ed13050dd,eu-3.platform.sh,9.156688583386005,2.1287376866850543e-05
i-0ef4e01ede2e851f5,eu-3.platform.sh,9.156124535442615,2.1278552169216863e-05
i-0d1d083b4493d796d,eu-3.platform.sh,9.154855427569986,2.1258696599541077e-05
i-031bf7495f11fd0df,eu-3.platform.sh,9.154573403598292,2.1254284250724236e-05
i-07471b47f73f22f53,eu-3.platform.sh,9.154573403598292,2.1254284250724236e-05
i-0a42a357fdca39510,eu-3.platform.sh,9.153727331683205,2.1241047204273712e-05
i-055db52cb7793b1f7,eu-3.platform.sh,8.131269216538389,1.8867203540813125e-05
i-0f7e610555a769e5d,eu-3.platform.sh,8.13112820455254,1.8864997366404706e-05
i-01a740c389aa20383,eu-3.platform.sh,8.13112820455254,1.8864997366404706e-05
i-032ba3f780f707399,eu-3.platform.sh,7.460785724654987,6.8095204561029055e-06
i-0ce5d954d9a80973b,eu-3.platform.sh,6.5439955905802245,6.131167511099882e-06
i-0428583174ba8bbad,eu-5.platform.sh,6.451737876802097,8.548925832629894e-05
i-0b33c58d114ceb9d1,eu-3.platform.sh,6.336150912217893,5.197780209138207e-06
i-0b1b4366c4363d3e0,eu-3.platform.sh,5.817068816212767,5.520952223308594e-06
i-0b2b807a07a201b74,eu-3.platform.sh,5.555471899428275,4.680510056474897e-06
i-071000906b8a0eec0,eu-5.platform.sh,5.5434341025620855,2.603285801936329e-05
i-02d1740867f958cd7,eu-3.platform.sh,5.034369159299724,4.333037120594882e-06
i-0407ffbc4e50103ec,eu-5.platform.sh,5.024260873174183,3.904928702904494e-05
i-0d058c1ee857ab4e5,eu-5.platform.sh,5.010068045848831,3.89389783086239e-05
i-0eab58337a7e9a4a7,eu-5.platform.sh,5.010068045848831,3.89389783086239e-05
i-009ad4f3fdc3b9e9d,au.platform.sh,4.232077574504991,1.906134688875414e-05
i-0d0919f7049444e6a,au.platform.sh,4.215067869221924,1.8653204623196326e-05
i-0b9d79f23a18ce781,au.platform.sh,4.197300359005125,1.837522664773533e-05
i-0e6b11f226c58bf1e,eu-3.platform.sh,4.154272640365698,4.344137820906767e-06
i-0d7d9b7bfb8ffac6b,eu-3.platform.sh,4.027418359697605,6.174021382191315e-06
i-0a340b80f2efcc210,eu-5.platform.sh,3.8151514154507544,3.529879053472989e-05
i-059c307042882bb43,eu-5.platform.sh,3.8151514154507544,3.529879053472989e-05
i-057a1f139112de72d,eu-3.platform.sh,3.6421693168682046,5.677782225692458e-06
i-0cdf5f73c3726edce,eu-5.platform.sh,3.33825748851941,3.088644171788865e-05
i-076f189b05fe70b5b,eu-3.platform.sh,3.12818364201929,5.017987394309746e-06
i-07114d32da181a462,eu-5.platform.sh,2.7182953835086625,2.5150388255995044e-05
i-079bc3c0b8e3eaea4,eu-3.platform.sh,2.683003551803501,2.694843269243381e-06
i-0da17812d1b9590e3,eu-3.platform.sh,2.258889577462443,5.244076568815809e-06
i-0fbcd70e199c40de8,eu-5.platform.sh,1.9194980558986605,1.7759703987785974e-05
i-484e9eb1,admin.platform.sh,1.8947231535123121,5.836019880325275e-05
i-0f6031ed6ea890d77,eu-3.platform.sh,1.7999666297826338,2.9728203113618883e-06
i-06b4844e4078d1ae4,eu-3.platform.sh,1.5050678023853625,2.594461632304871e-06
i-0eda567a00c56f03b,eu-3.platform.sh,1.260499749213152,2.2800963321690074e-06
i-005cca48dc5035387,eu-3.platform.sh,1.0831966345531878,1.9778690947452624e-06
i-0fa410b2f04b329bb,eu-3.platform.sh,0.946026588288623,1.8123842796706848e-06
i-02f2f8b496f58d33a,eu-3.platform.sh,0.8775791730697575,1.7130944305874636e-06
i-0cd993bd62bd46efb,eu-3.platform.sh,0.7630381792699332,1.5399396701100077e-06
i-0247555dab5354536,eu-5.platform.sh,0.5961174086641804,5.515436021051545e-06
i-0e6b7be108a1c68a6,eu-3.platform.sh,0.5468375706358009,1.2688130402138982e-06
i-086db8ded5d5ea912,eu-5.platform.sh,0.5403762385203091,7.101158700303315e-07
i-0aa25c59d86f3bcff,eu-5.platform.sh,0.5098733930341789,1.9304026073680405e-06
i-07e04f4289619528a,eu-5.platform.sh,0.4541704744112255,3.5298790534729887e-06
i-0f3a7c80adda0c54a,eu-5.platform.sh,0.30445867868661797,4.5006519174607883e-07
i-0a4520083589c4f82,eu-5.platform.sh,0.2791044307920117,4.4466275497404215e-07
i-02021bd9d4494339f,eu-5.platform.sh,0.2554924391423494,4.0046387371966063e-07
i-0ce6920ffe54f8aba,us.platform.sh,0.24210317081149627,8.273154031577317e-07
i-02f4cb07c4c86f6ca,eu-5.platform.sh,0.2391884942583519,3.8454442086021243e-07
i-0e106d2e5b2e47841,eu-3.platform.sh,0.23123035802567835,5.808259538960729e-07
i-07d05b2b4ea72384f,eu-5.platform.sh,0.23011322160022918,3.949346017333878e-07
i-0bacbd97b532b1b97,eu-3.platform.sh,0.22907363793705585,8.289786782683149e-07
i-0ce49a94cd646d310,eu-3.platform.sh,0.21284729555187654,5.499153978205099e-07
i-0ef4f450042737bf5,eu-4.platform.sh,0.20119374215901883,4.522657537262267e-07
i-024ba74dc6eab76e9,eu-4.platform.sh,0.19874015993756738,4.4675031770517514e-07
i-0564d2353d59b3f80,eu-4.platform.sh,0.19385072070128553,4.359967617862105e-07
i-01037ff722a53c8e6,eu-3.platform.sh,0.19181387709723255,7.831955373456885e-07
i-0c2ca2690f8c5b106,eu-3.platform.sh,0.19181302344035928,7.831925420778486e-07
i-0610992f2875ae647,eu-3.platform.sh,0.19081103433561844,7.616934623859432e-07
i-070052cd14563cfff,eu-3.platform.sh,0.1798321436316626,7.335539403097436e-07
i-0d510f747b721426c,eu-3.platform.sh,0.1798321340346199,7.33557749628363e-07
i-0390e0901e4d28e3f,eu-3.platform.sh,0.17983141912872258,7.335531982905585e-07
i-0df9b3edd01c3eb9a,eu-3.platform.sh,0.17983078454054874,7.335548814747771e-07
i-0b070f916ccfd92e2,eu-4.platform.sh,0.17911150216595578,4.0262682953676275e-07
i-09e9609719205283b,eu-3.platform.sh,0.16686107782707946,6.841188106263651e-07
i-0aaf0351663ca3c9e,eu-3.platform.sh,0.16683492250812887,6.840975651668119e-07
i-06540c855d0cb526b,eu-3.platform.sh,0.16665854967584384,6.835706578591713e-07
i-012b0853442979759,eu-3.platform.sh,0.1666540427492312,6.835632561991854e-07
i-0245f12991dff469e,eu-3.platform.sh,0.16662829401262463,6.835513412027491e-07
i-0fc9fd2b962c3a7e0,eu-3.platform.sh,0.16657479627208238,6.839530561100942e-07
i-0907fa09f38159f89,eu-3.platform.sh,0.16634160016359117,6.833723349689679e-07
i-051ab4e3c0ff2a7ec,eu-3.platform.sh,0.16631781575422414,6.83369537539818e-07
i-0523769175c5d86fd,eu-3.platform.sh,0.16614524303168948,6.828934412703559e-07
i-072f41761348f7a98,eu-3.platform.sh,0.16605937065637558,6.832675146589314e-07
i-090fca3f6f15c39a6,eu-3.platform.sh,0.16582640487235614,6.827319211462555e-07
i-070fc8d364626b53f,eu-5.platform.sh,0.1561211005788588,1.21339592463134e-06
i-06643b2a1d63b2d60,eu-5.platform.sh,0.1561211005788588,1.21339592463134e-06
i-093db23ab42ab594c,eu-3.platform.sh,0.1558686644666188,6.342799026779332e-07
i-06ab6d3288fc4691b,eu-3.platform.sh,0.1558679005815035,6.342753530554293e-07
i-0dbe9c6dbd50eaca2,eu-3.platform.sh,0.15586776518435186,6.342776420165324e-07
