provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$0.02 per GB - US West (Northern California) data transfer to Germany (Hamburg),dedicated,Data Transfer,3.745185714285714e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to Germany (Hamburg),AWS || $0.02 per GB - US West (Northern California) data transfer to Germany (Hamburg) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East (Dallas),dedicated,Data Transfer,3.745185714285714e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Dallas),AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Dallas) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (N. California) Data Transfer from US West (Seattle),dedicated,Data Transfer,3.744714285714286e-09,AWS || $0.02 per GB - US West (N. California) Data Transfer from US West (Seattle),AWS || $0.02 per GB - US West (N. California) Data Transfer from US West (Seattle) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (N. California) datatransfer to India (Kolkata),dedicated,Data Transfer,3.744714285714286e-09,AWS || $0.02 per GB - US West (N. California) datatransfer to India (Kolkata),AWS || $0.02 per GB - US West (N. California) datatransfer to India (Kolkata) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (N. California) datatransfer to Oman (Muscat),dedicated,Data Transfer,3.744714285714286e-09,AWS || $0.02 per GB - US West (N. California) datatransfer to Oman (Muscat),AWS || $0.02 per GB - US West (N. California) datatransfer to Oman (Muscat) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from EU (Paris),Uncategorized,Data Transfer,3.727428571428571e-09,AWS || $0.00 per GB - EU (Germany) data transfer from EU (Paris),AWS || $0.00 per GB - EU (Germany) data transfer from EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to Taiwan (Taipei),dedicated,Data Transfer,3.719885714285714e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to Taiwan (Taipei),AWS || $0.02 per GB - US West (Northern California) data transfer to Taiwan (Taipei) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US West (Denver),dedicated,Data Transfer,3.694428571428571e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US West (Denver),AWS || $0.02 per GB - US West (Northern California) data transfer to US West (Denver) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US West (Los Angeles),dedicated,Data Transfer,3.694428571428571e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US West (Los Angeles),AWS || $0.02 per GB - US West (Northern California) data transfer to US West (Los Angeles) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Northern Virginia) data transfer from  US West (Verizon) - Phoenix,grid,Data Transfer,3.6817e-09,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from  US West (Verizon) - Phoenix,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from  US West (Verizon) - Phoenix || grid || Data Transfer,,False,shared_overhead
AWS,$0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Seattle),dedicated,Data Transfer,0.0,AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Seattle),AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Seattle) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Philadelphia),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Philadelphia),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Philadelphia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Nigeria (Lagos),dedicated,Data Transfer,0.0,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Nigeria (Lagos),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Nigeria (Lagos) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East (Houston),dedicated,Data Transfer,3.644142857142857e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Houston),AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Houston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to US East (Boston),dedicated,Data Transfer,3.6142857142857142e-09,AWS || $0.02 per GB - EU (Paris) data transfer to US East (Boston),AWS || $0.02 per GB - EU (Paris) data transfer to US East (Boston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Canada (Central) data transfer from Europe (Vodafone) - Berlin,grid,Data Transfer,0.0,AWS || $0.00 per GB - Canada (Central) data transfer from Europe (Vodafone) - Berlin,AWS || $0.00 per GB - Canada (Central) data transfer from Europe (Vodafone) - Berlin || grid || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (N. California) data transfer from Israel (Tel Aviv),dedicated,Data Transfer,3.598414285714286e-09,AWS || $0.00 per GB - US West (N. California) data transfer from Israel (Tel Aviv),AWS || $0.00 per GB - US West (N. California) data transfer from Israel (Tel Aviv) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Chile (Santiago),dedicated,Data Transfer,3.557242857142857e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Chile (Santiago),AWS || $0.02 per GB - EU (Paris) data transfer to Chile (Santiago) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to India (Delhi),dedicated,Data Transfer,3.5426285714285714e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to India (Delhi),AWS || $0.02 per GB - US West (Northern California) data transfer to India (Delhi) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to Thailand (Bangkok),dedicated,Data Transfer,3.5426285714285714e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to Thailand (Bangkok),AWS || $0.02 per GB - US West (Northern California) data transfer to Thailand (Bangkok) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Peru (Lima),dedicated,Data Transfer,3.5357142857142857e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Peru (Lima),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Peru (Lima) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Northern California) data transfer from Europe (Spain),dedicated,Data Transfer,3.5331999999999998e-09,AWS || $0.00 per GB - US West (Northern California) data transfer from Europe (Spain),AWS || $0.00 per GB - US West (Northern California) data transfer from Europe (Spain) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Germany (Hamburg),dedicated,Data Transfer,0.0,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Germany (Hamburg),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Germany (Hamburg) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Denver),dedicated,Data Transfer,0.0,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Denver),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Denver) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Las Vegas),dedicated,Data Transfer,0.0,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Las Vegas),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Las Vegas) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Boston),dedicated,Data Transfer,3.399785714285714e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Boston),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Boston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Dallas),dedicated,Data Transfer,3.399785714285714e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Dallas),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Dallas) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) datatransfer to Oman (Muscat),dedicated,Data Transfer,3.399785714285714e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) datatransfer to Oman (Muscat),AWS || $0.086 per GB - Asia Pacific (Mumbai) datatransfer to Oman (Muscat) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Portland),dedicated,Data Transfer,0.0,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Portland),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Portland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US East (Atlanta),dedicated,Data Transfer,3.3317428571428576e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US East (Atlanta),AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US East (Atlanta) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Phoenix),dedicated,Data Transfer,3.3317428571428576e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Phoenix),AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Phoenix) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Mexico (Queretaro),dedicated,Data Transfer,3.3317428571428576e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Mexico (Queretaro),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Mexico (Queretaro) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Poland (Warsaw),dedicated,Data Transfer,3.3317428571428576e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Poland (Warsaw),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Poland (Warsaw) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Houston),dedicated,Data Transfer,3.3317428571428576e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Houston),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East (Houston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Seattle),dedicated,Data Transfer,3.2637000000000002e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Seattle),AWS || $0.086 per GB - Asia Pacific (Mumbai) Data Transfer from US West (Seattle) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Thailand (Bangkok),dedicated,Data Transfer,3.2637000000000002e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Thailand (Bangkok),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Thailand (Bangkok) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US East(Miami),dedicated,Data Transfer,3.2637000000000002e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East(Miami),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US East(Miami) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (SKT) - Daejeon,dedicated,Data Transfer,3.257885714285714e-09,AWS || $0.00 per GB - EU (Ireland) data transfer from Asia Pacific (SKT) - Daejeon,AWS || $0.00 per GB - EU (Ireland) data transfer from Asia Pacific (SKT) - Daejeon || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Taiwan (Taipei),dedicated,Data Transfer,3.213728571428571e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Taiwan (Taipei),AWS || $0.02 per GB - EU (Paris) data transfer to Taiwan (Taipei) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Los Angeles) data transfer from Canada (Central),Uncategorized,Data Transfer,3.19e-09,AWS || $0.00 per GB - US West (Los Angeles) data transfer from Canada (Central),AWS || $0.00 per GB - US West (Los Angeles) data transfer from Canada (Central) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan),dedicated,Data Transfer,3.174285714285714e-09,AWS || USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan),AWS || USD 0 per GB for USW2-EUS1-AWS-In-Bytes in EU (Milan) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from Peru (Lima),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Peru (Lima),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Peru (Lima) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Denver),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Denver),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Denver) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Philippines (Manila),dedicated,Data Transfer,3.127928571428572e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Philippines (Manila),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Philippines (Manila) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Taiwan (Taipei),dedicated,Data Transfer,3.127928571428572e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Taiwan (Taipei),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Taiwan (Taipei) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Jakarta),Uncategorized,Data Transfer,0.0,AWS || $0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Jakarta),AWS || $0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Jakarta) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Los Angeles),dedicated,Data Transfer,3.0597285714285713e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Los Angeles),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to US West (Los Angeles) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (N. California) Data Transfer from US East (Atlanta),dedicated,Data Transfer,3.0365971428571428e-09,AWS || $0.02 per GB - US West (N. California) Data Transfer from US East (Atlanta),AWS || $0.02 per GB - US West (N. California) Data Transfer from US East (Atlanta) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to Thailand (Bangkok),dedicated,Data Transfer,3.024214285714286e-09,AWS || $0.02 per GB - US West (Oregon) data transfer to Thailand (Bangkok),AWS || $0.02 per GB - US West (Oregon) data transfer to Thailand (Bangkok) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Paris) data transfer from New Zealand (Auckland),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (Paris) data transfer from New Zealand (Auckland),AWS || $0.00 per GB - EU (Paris) data transfer from New Zealand (Auckland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from Poland (Warsaw),dedicated,Data Transfer,2.959172857142857e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Poland (Warsaw),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Poland (Warsaw) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Ohio) data transfer from Europe (Zurich),dedicated,Data Transfer,2.903842857142857e-09,AWS || $0.00 per GB - US East (Ohio) data transfer from Europe (Zurich),AWS || $0.00 per GB - US East (Ohio) data transfer from Europe (Zurich) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.0 per GB for APS1-AWS-In-Bytes in Africa (Cape Town),dedicated,Data Transfer,2.901014285714286e-09,AWS || USD 0.0 per GB for APS1-AWS-In-Bytes in Africa (Cape Town),AWS || USD 0.0 per GB for APS1-AWS-In-Bytes in Africa (Cape Town) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0 per GB for LAX1-EUS1-AWS-In-Bytes in EU (Milan),Uncategorized,Data Transfer,2.897714285714286e-09,AWS || USD 0 per GB for LAX1-EUS1-AWS-In-Bytes in EU (Milan),AWS || USD 0 per GB for LAX1-EUS1-AWS-In-Bytes in EU (Milan) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for LAX1-EUS1-AWS-Out-Bytes in EU (Milan),Uncategorized,Data Transfer,2.897714285714286e-09,AWS || USD 0.02 per GB for LAX1-EUS1-AWS-Out-Bytes in EU (Milan),AWS || USD 0.02 per GB for LAX1-EUS1-AWS-Out-Bytes in EU (Milan) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Osaka),dedicated,Data Transfer,2.8764371428571428e-09,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Osaka),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Osaka) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East (Boston),dedicated,Data Transfer,2.834228571428571e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Boston),AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Boston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Paris) data transfer from Asia Pacific (Malaysia),dedicated,Data Transfer,2.8291999999999997e-09,AWS || $0.00 per GB - EU (Paris) data transfer from Asia Pacific (Malaysia),AWS || $0.00 per GB - EU (Paris) data transfer from Asia Pacific (Malaysia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Daejeon,dedicated,Data Transfer,2.7853571428571427e-09,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Daejeon,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (SKT) - Daejeon || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East(Miami),dedicated,Data Transfer,2.7790714285714284e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US East(Miami),AWS || $0.02 per GB - US West (Northern California) data transfer to US East(Miami) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) Data Transfer from US East (Atlanta),dedicated,Data Transfer,2.7705857142857143e-09,AWS || $0.02 per GB - EU (Paris) Data Transfer from US East (Atlanta),AWS || $0.02 per GB - EU (Paris) Data Transfer from US East (Atlanta) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Peru (Lima),dedicated,Data Transfer,2.75044e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Peru (Lima),AWS || $0.02 per GB - EU (Paris) data transfer to Peru (Lima) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to Mexico (Queretaro),dedicated,Data Transfer,2.7504714285714288e-09,AWS || $0.02 per GB - EU (Paris) data transfer to Mexico (Queretaro),AWS || $0.02 per GB - EU (Paris) data transfer to Mexico (Queretaro) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to Peru (Lima),dedicated,Data Transfer,2.733028571428571e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to Peru (Lima),AWS || $0.02 per GB - US West (Northern California) data transfer to Peru (Lima) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to US East (Philadelphia),dedicated,Data Transfer,2.7328714285714283e-09,AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Philadelphia),AWS || $0.02 per GB - US West (Northern California) data transfer to US East (Philadelphia) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Mumbai) data transfer from Australia (Perth),dedicated,Data Transfer,2.670642857142857e-09,AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from Australia (Perth),AWS || $0.00 per GB - Asia Pacific (Mumbai) data transfer from Australia (Perth) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Chile (Santiago),dedicated,Data Transfer,2.65177e-09,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Chile (Santiago),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Chile (Santiago) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) datatransfer to India (Kolkata),dedicated,Data Transfer,2.645028571428571e-09,AWS || $0.02 per GB - EU (Paris) datatransfer to India (Kolkata),AWS || $0.02 per GB - EU (Paris) datatransfer to India (Kolkata) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0 per GB - Asia Pacific (Singapore) Data Transfer to US East (Atlanta),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US East (Atlanta),AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US East (Atlanta) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Phoenix),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Phoenix),AWS || $0 per GB - Asia Pacific (Singapore) Data Transfer to US West (Phoenix) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.0 per GB - Asia Pacific (Singapore) datatransfer from India (Kolkata),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.0 per GB - Asia Pacific (Singapore) datatransfer from India (Kolkata),AWS || $0.0 per GB - Asia Pacific (Singapore) datatransfer from India (Kolkata) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.0 per GB - Asia Pacific (Singapore) datatransfer from Oman (Muscat),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.0 per GB - Asia Pacific (Singapore) datatransfer from Oman (Muscat),AWS || $0.0 per GB - Asia Pacific (Singapore) datatransfer from Oman (Muscat) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from Germany (Hamburg),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Germany (Hamburg),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Germany (Hamburg) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from Taiwan (Taipei),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Taiwan (Taipei),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from Taiwan (Taipei) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Boston),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Boston),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Boston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Dallas),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Dallas),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Dallas) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Houston),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Houston),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East (Houston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US East(Miami),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East(Miami),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US East(Miami) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Las Vegas),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Las Vegas),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Las Vegas) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Portland),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Portland),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Portland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.000 per GB - Asia Pacific (Singapore) data transfer from Mexico (Queretaro),dedicated,Data Transfer,2.6253857142857145e-09,AWS || $0.000 per GB - Asia Pacific (Singapore) data transfer from Mexico (Queretaro),AWS || $0.000 per GB - Asia Pacific (Singapore) data transfer from Mexico (Queretaro) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to Philippines (Manila),dedicated,Data Transfer,2.6195714285714287e-09,AWS || $0.02 per GB - US West (Oregon) data transfer to Philippines (Manila),AWS || $0.02 per GB - US West (Oregon) data transfer to Philippines (Manila) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to US West (Los Angeles),dedicated,Data Transfer,2.6153285714285715e-09,AWS || $0.02 per GB - EU (Paris) data transfer to US West (Los Angeles),AWS || $0.02 per GB - EU (Paris) data transfer to US West (Los Angeles) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to US West (Portland),dedicated,Data Transfer,2.5997714285714284e-09,AWS || $0.02 per GB - EU (Paris) data transfer to US West (Portland),AWS || $0.02 per GB - EU (Paris) data transfer to US West (Portland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from New Zealand (Auckland),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from New Zealand (Auckland),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from New Zealand (Auckland) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Los Angeles),dedicated,Data Transfer,2.494014285714286e-09,AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Los Angeles),AWS || $0.00 per GB - Asia Pacific (Singapore) data transfer from US West (Los Angeles) || dedicated || Data Transfer,,False,shared_overhead
